veh_id,lat,lon,time
18,-25.325919,152.553630,785416
17,-34.972541,138.576965,785421
2,-28.112281,153.467634,785425
8,-28.147753,150.288519,785429
18,-25.317818,152.563084,785446
17,-35.009156,138.579453,785451
2,-28.122384,153.473427,785455
8,-28.308419,150.363138,785459
18,-25.322373,152.556773,785476
17,-34.997635,138.575942,785481
2,-28.024928,153.429479,785485
8,-28.539195,150.311573,785489
18,-25.323798,152.563262,785506
17,-35.011386,138.576152,785511
2,-27.956455,153.409279,785515
8,-28.648046,150.464937,785519
18,-25.325611,152.584277,785536
17,-35.021499,138.566455,785541
2,-27.946036,153.340082,785545
8,-28.574376,150.749993,785549
18,-25.339317,152.585191,785566
17,-35.028619,138.563948,785572
2,-27.976978,153.386764,785575
8,-28.423002,151.082223,785579
9,-37.858509,145.183977,785585
18,-25.346892,152.593767,785596
17,-35.035644,138.574699,785602
8,-28.481937,151.241778,785609
9,-37.858205,145.183970,785615
17,-35.033675,138.576669,785632
11,-29.766249,29.461391,785644
17,-35.031414,138.624839,785662
14,-29.078823,26.206178,785666
11,-29.793482,29.494664,785674
17,-35.011340,138.610638,785692
11,-29.790009,29.495946,785704
11,-29.809177,29.524044,785734
2,-27.737530,153.228012,785749
11,-29.842100,29.763492,785764
14,-29.519539,27.144394,785773
2,-27.544974,153.062339,785779
11,-29.833629,29.772826,785795
14,-29.519666,27.145842,785803
2,-27.335076,153.051739,785809
11,-29.809270,29.523995,785825
14,-29.637819,26.989032,785833
2,-27.286493,153.060315,785839
11,-29.828043,29.588195,785855
14,-29.732510,27.038879,785863
2,-27.353461,153.060736,785869
11,-29.764047,29.803813,785885
14,-29.729302,27.038784,785897
2,-27.383047,153.062359,785899
11,-29.704487,29.963386,785915
14,-29.903796,27.025092,785927
2,-27.309086,153.043392,785929
11,-29.634399,30.110800,785945
14,-29.824409,27.024669,785957
2,-27.411781,153.075404,785959
11,-29.436796,30.171757,785975
14,-29.727480,26.966811,785987
2,-27.420012,152.997782,785989
11,-29.179296,29.984586,786005
14,-29.710690,26.958409,786017
2,-27.412949,153.087120,786019
14,-29.598619,26.717312,786047
2,-27.409010,153.006539,786049
14,-29.580791,26.669372,786077
2,-27.416079,153.039026,786079
2,-27.341198,153.011125,786109
2,-27.357883,153.016859,786139
2,-27.416728,153.036579,786170
2,-27.274430,153.018328,786200
18,-25.292308,152.908514,786548
8,-28.851840,151.165948,786568
18,-25.292234,152.891455,786578
2,-27.732890,153.227934,786586
8,-28.844739,151.168691,786598
18,-25.283803,152.762892,786608
2,-27.780375,153.253184,786616
8,-28.913102,151.256446,786628
17,-34.974439,138.538559,786629
18,-25.312573,152.696375,786638
2,-27.940527,153.337594,786646
8,-29.172641,151.390581,786658
17,-35.022421,138.608462,786661
18,-25.314216,152.798230,786668
2,-27.993714,153.342613,786676
8,-29.042864,151.490549,786688
17,-35.022699,138.593927,786691
18,-25.341412,152.809666,786698
2,-28.002488,153.426176,786706
8,-28.856828,151.486736,786718
17,-35.026893,138.603476,786721
18,-25.343005,152.801676,786728
2,-28.034723,153.408841,786736
8,-28.979689,151.464345,786748
17,-35.017745,138.604291,786751
18,-25.364517,152.774610,786759
2,-28.146911,153.476728,786766
8,-29.011139,151.668768,786778
17,-35.030074,138.611275,786781
18,-25.372683,152.768510,786789
2,-28.131230,153.481827,786796
8,-28.937058,151.928130,786808
17,-35.029914,138.613632,786811
18,-25.291121,152.837046,786819
2,-28.086588,153.425898,786826
8,-28.677815,151.956013,786838
17,-35.030746,138.622849,786841
18,-25.288314,152.836477,786849
2,-27.957982,153.408658,786856
8,-28.799892,151.842593,786868
17,-35.041260,138.627478,786871
18,-25.303473,152.833223,786879
2,-27.984808,153.340651,786886
8,-28.590029,151.810141,786898
17,-35.021865,138.617357,786901
18,-25.305700,152.846937,786909
2,-28.034145,153.432255,786916
8,-28.481585,151.967264,786928
17,-35.047560,138.612588,786931
18,-25.305825,152.817838,786939
2,-27.990158,153.336072,786946
8,-28.346640,151.841856,786958
17,-35.013512,138.614576,786961
18,-25.297974,152.817870,786969
2,-27.977543,153.379853,786976
8,-28.256714,152.013006,786988
17,-35.000415,138.607784,786995
18,-25.301428,152.813238,786999
2,-27.935663,153.400628,787006
8,-28.118963,152.087635,787018
17,-35.009319,138.604369,787025
18,-25.293489,152.755601,787029
8,-28.219941,151.985140,787049
17,-35.009452,138.603000,787055
17,-35.002801,138.618879,787085
17,-35.010543,138.622568,787115
2,-27.737523,153.227973,787192
11,-28.733323,29.349224,787201
2,-27.732972,153.225993,787222
11,-28.626825,29.118869,787231
2,-27.410706,153.058628,787253
11,-28.570460,29.068009,787261
2,-27.315807,152.988592,787283
11,-28.668356,29.271288,787291
2,-27.318431,152.988938,787313
11,-28.731687,29.352632,787321
2,-27.326936,152.981535,787343
11,-28.753232,29.427123,787352
2,-27.326468,152.978229,787373
11,-28.880734,29.737606,787382
2,-27.423291,152.993584,787403
11,-29.133050,29.959546,787412
2,-27.401559,152.986960,787433
11,-29.210986,30.051679,787442
2,-27.340977,152.960957,787463
11,-29.182589,30.299428,787472
2,-27.363326,153.011453,787493
11,-29.074057,30.545381,787502
2,-27.345650,152.973852,787523
11,-29.155049,30.431843,787532
2,-27.400470,152.935383,787553
11,-29.176044,30.177284,787562
2,-27.423554,152.995320,787584
2,-27.414980,152.951219,787614
2,-27.465471,152.988173,787644
2,-27.478124,152.984180,787674
2,-27.469300,152.987936,787704
2,-27.737526,153.227982,787986
18,-25.292314,152.908505,787988
2,-27.678298,153.137836,788016
18,-25.292144,152.892069,788018
8,-28.219041,152.034038,788025
2,-27.879540,153.128219,788046
18,-25.301197,152.861955,788048
8,-28.217436,152.040225,788055
2,-27.821508,153.030024,788076
18,-25.302696,152.839283,788078
8,-28.323142,152.116450,788085
17,-34.981297,138.573962,788093
2,-27.908668,153.101102,788107
18,-25.286381,152.804521,788108
8,-28.378697,152.137863,788115
17,-34.971424,138.580157,788123
2,-27.945994,153.074343,788137
18,-25.290511,152.803955,788138
8,-28.336597,152.295746,788145
17,-34.962702,138.574302,788153
2,-27.789380,153.180864,788167
18,-25.297648,152.807690,788168
8,-28.288408,152.443571,788175
17,-34.990192,138.604481,788183
2,-27.710983,153.194751,788197
18,-25.290650,152.811389,788198
8,-28.295628,152.443256,788205
17,-34.989611,138.695075,788213
2,-27.621346,153.115791,788227
18,-25.286186,152.802615,788228
8,-28.334232,152.295316,788236
17,-34.974139,138.672932,788243
2,-27.668401,153.122158,788257
18,-25.282744,152.808015,788259
8,-28.177548,152.059664,788266
17,-34.976202,138.684813,788273
2,-27.724215,153.209811,788287
18,-25.288412,152.836462,788289
8,-27.998129,152.243320,788296
17,-34.998809,138.689891,788303
2,-27.646251,153.305563,788317
18,-25.287538,152.834179,788319
8,-28.050017,152.036946,788326
17,-35.033063,138.673204,788333
2,-27.566271,153.215900,788347
18,-25.289257,152.847033,788349
8,-27.939790,151.727305,788356
17,-35.024527,138.657153,788363
2,-27.668849,153.177182,788377
18,-25.284422,152.865726,788379
8,-27.891509,151.528829,788386
17,-35.032036,138.639308,788394
2,-27.737608,153.228242,788407
18,-25.286943,152.860830,788409
8,-27.655554,151.281455,788416
17,-35.021539,138.622650,788424
18,-25.289408,152.859903,788439
8,-27.283605,151.275717,788446
17,-35.033721,138.619199,788454
8,-27.201907,151.258382,788476
17,-35.039858,138.614988,788484
17,-35.039395,138.610423,788514
17,-35.042448,138.615721,788544
11,-29.068842,30.577893,788563
11,-29.029236,30.784869,788593
11,-29.062620,30.903473,788623
11,-29.142329,31.071331,788653
11,-29.082282,30.934295,788684
2,-27.737604,153.228242,788687
11,-29.032890,30.779142,788714
2,-27.585414,153.105692,788717
11,-29.065096,30.699548,788744
2,-27.596581,152.922055,788747
11,-29.091019,30.601963,788774
2,-27.566774,152.977819,788777
11,-29.059203,30.774840,788804
2,-27.565061,152.985707,788807
11,-29.222669,30.591335,788834
2,-27.603679,152.918632,788837
2,-27.635095,152.939331,788867
2,-27.616568,152.942712,788897
2,-27.537876,152.946629,788927
2,-27.640053,153.011013,788957
2,-27.610857,153.119165,788987
2,-27.476149,153.025856,789017
5,40.070717,-75.682608,789039
2,-27.599808,153.114967,789047
2,-27.542825,153.061017,789077
2,-27.472881,153.005636,789107
2,-27.606258,153.118921,789138
2,-27.467349,153.015537,789168
2,-27.709937,153.206369,789198
2,-27.733221,153.228072,789228
18,-25.292308,152.908525,789429
2,-27.737468,153.227810,789438
8,-27.180321,151.260099,789454
18,-25.292106,152.889789,789459
2,-27.733058,153.228456,789468
8,-27.177063,151.252975,789484
18,-25.289899,152.852433,789489
17,-34.977272,138.514643,789496
2,-27.437213,153.096383,789498
8,-27.155436,150.928768,789514
18,-25.285787,152.820126,789519
17,-35.021380,138.614586,789526
2,-27.329268,153.051256,789528
8,-27.297551,150.682345,789544
18,-25.460341,152.733503,789549
17,-35.022276,138.608181,789556
2,-27.282586,153.020202,789558
8,-27.447209,150.515074,789574
18,-25.483886,152.709485,789579
17,-35.021220,138.606537,789586
2,-27.372487,153.096372,789588
8,-27.613953,150.759891,789604
18,-25.526016,152.707210,789609
17,-35.020044,138.590604,789616
2,-27.335197,153.052110,789618
8,-27.686796,150.395189,789634
18,-25.538780,152.692529,789640
17,-35.022341,138.608660,789646
2,-27.525013,153.189154,789648
8,-27.792673,150.256165,789664
18,-25.544141,152.681208,789670
17,-35.036216,138.624394,789676
2,-27.508766,153.159699,789678
8,-27.941857,149.850953,789694
18,-25.525847,152.659890,789700
17,-35.046936,138.614553,789706
2,-27.509741,153.157123,789708
8,-27.770862,149.728576,789724
18,-25.545731,152.683759,789730
17,-35.040814,138.618622,789736
2,-27.489142,153.229661,789738
8,-27.340425,149.872447,789754
18,-25.520955,152.652003,789760
17,-35.034586,138.619324,789766
2,-27.482578,153.238076,789769
8,-27.084670,149.712901,789784
18,-25.561430,152.632668,789790
17,-35.019454,138.615876,789796
8,-26.930986,149.885915,789815
18,-25.559433,152.665437,789820
17,-35.046157,138.621591,789826
8,-27.066047,149.717835,789845
18,-25.591312,152.648064,789850
2,-27.737549,153.228090,789853
17,-35.008585,138.575915,789857
8,-27.351140,149.587560,789875
18,-25.596399,152.646790,789880
2,-27.737555,153.228083,789883
8,-27.276453,150.456360,790891
9,-37.858188,145.183873,790905
8,-27.359608,150.441510,790921
9,-38.076771,145.180443,790935
8,-27.465352,150.341704,790951
9,-38.128521,145.132207,790965
8,-27.310049,150.303009,790981
9,-38.133328,145.126478,790995
8,-27.246543,150.125162,791011
9,-38.126351,145.132108,791025
8,-27.050065,149.995323,791041
9,-38.129962,145.131297,791056
8,-26.770388,150.174719,791071
9,-38.127866,145.132436,791086
8,-26.517418,150.106506,791101
9,-38.132842,145.133150,791116
8,-26.122337,149.973573,791131
9,-38.130911,145.132863,791146
8,-26.061955,150.167105,791162
8,-26.060381,149.940172,791192
8,-25.818946,150.084079,791222
8,-26.128953,149.901575,791252
8,-26.100537,149.595407,791282
8,-26.127631,149.906416,791312
8,-26.478200,150.074942,791342
2,-27.733617,153.228309,791401
2,-27.727719,153.222108,791431
2,-27.599973,153.104651,791461
2,-27.553302,153.079814,791491
2,-27.588897,153.106315,791521
2,-27.609859,153.114472,791551
2,-27.499046,153.100781,791581
2,-27.501664,153.112436,791611
2,-27.502438,153.115852,791641
2,-27.523999,153.256091,791671
2,-27.529003,153.264498,791701
2,-27.516843,153.183361,791731
2,-27.526956,153.194488,791762
2,-27.534469,153.201971,791792
2,-27.584566,153.297233,791822
2,-27.732994,153.228585,791852
18,-25.296745,152.904317,792325
8,-26.658400,150.184658,792328
18,-25.291351,152.863534,792355
8,-26.644259,149.764769,792358
9,-37.858180,145.183868,792382
18,-25.286758,152.847484,792385
8,-26.643129,149.744592,792388
9,-37.777887,145.078550,792413
18,-25.279067,152.832573,792415
8,-26.813012,149.752740,792418
17,-35.022461,138.608443,792424
9,-37.691203,144.969327,792443
18,-25.287980,152.837310,792445
8,-26.502120,149.792447,792448
17,-35.022460,138.608440,792454
9,-37.692003,144.974898,792473
18,-25.295486,152.837499,792475
8,-26.642660,150.007507,792478
17,-35.018893,138.634226,792484
9,-37.701071,144.960166,792503
18,-25.302688,152.838070,792505
8,-26.771736,150.010343,792508
9,-37.667168,144.956235,792533
18,-25.286598,152.817280,792536
8,-26.717532,150.199236,792538
9,-37.695103,144.962853,792563
18,-25.466925,152.724753,792566
8,-26.802900,150.473343,792568
18,-25.538523,152.697269,792596
8,-26.804333,150.468465,792598
9,-37.688186,144.958343,792621
18,-25.564860,152.692239,792626
8,-26.810065,150.413410,792628
9,-37.705362,144.921907,792651
18,-25.562500,152.688191,792656
8,-26.751731,150.645251,792658
9,-37.687140,144.926628,792681
18,-25.550800,152.683950,792686
8,-26.893938,150.643400,792688
9,-37.701334,144.933621,792711
18,-25.552753,152.675547,792716
8,-26.845943,150.793593,792719
9,-37.686228,145.062979,792741
18,-25.651313,152.666588,792746
8,-26.550392,150.876121,792749
18,-25.558484,152.670487,792776
8,-26.642469,150.856938,792779
8,-26.956707,150.744643,792809
11,-29.818271,30.830225,792901
11,-29.732834,30.598867,792931
11,-29.746240,30.384163,792962
11,-29.867891,30.271350,792992
11,-30.015089,30.238396,793022
11,-30.147417,30.066959,793052
11,-30.151312,30.065773,793082
11,-30.260737,30.200977,793112
11,-30.410291,30.144778,793142
11,-30.509004,30.179713,793172
11,-30.353265,30.139454,793202
18,-25.532908,152.703629,793753
8,-27.177745,151.256467,793774
18,-25.536681,152.694949,793783
8,-27.178815,151.258740,793804
18,-25.583472,152.396021,793813
9,-37.858169,145.183868,793827
8,-26.968268,151.277212,793834
18,-25.815143,152.286304,793843
9,-37.858169,145.183876,793857
8,-26.938270,151.459661,793864
17,-34.998865,138.575393,793869
18,-25.962618,152.351671,793874
9,-37.990922,145.144267,793887
2,-27.394981,153.108434,793892
8,-26.937714,151.451480,793894
17,-35.021183,138.596178,793899
18,-25.907256,152.543254,793904
9,-38.007229,145.103576,793917
2,-27.394979,153.108436,793922
8,-26.784430,151.109290,793924
17,-35.030338,138.628923,793929
18,-25.837762,152.543104,793934
9,-38.046577,145.111233,793947
2,-27.394973,153.108423,793952
8,-26.762075,150.862996,793954
17,-35.023255,138.638552,793959
18,-25.782897,152.527630,793964
9,-38.054195,145.114789,793977
2,-27.368539,153.100816,793982
8,-26.828843,151.086509,793985
17,-34.997891,138.623961,793989
18,-25.723876,152.586218,793994
9,-38.055286,145.116066,794007
2,-27.369649,153.100627,794012
8,-26.928780,151.087013,794015
17,-35.004280,138.627201,794019
18,-25.731773,152.571742,794024
9,-38.063610,145.125496,794037
2,-27.335094,153.051787,794042
8,-27.153577,151.208658,794045
17,-35.006804,138.629025,794049
18,-25.688565,152.586261,794054
2,-27.207441,152.988517,794072
8,-27.183220,151.242860,794075
17,-35.011894,138.626806,794079
9,-38.051297,145.114598,794082
18,-25.691855,152.602120,794084
2,-27.210285,152.993405,794102
8,-27.165675,151.258385,794105
17,-34.992938,138.626558,794109
9,-38.052655,145.118695,794112
18,-25.537074,152.694743,794114
2,-27.193820,152.987666,794132
8,-27.229465,151.255049,794135
17,-34.988895,138.647327,794139
9,-38.048374,145.122505,794143
18,-25.552618,152.675754,794144
2,-27.239200,153.009001,794162
8,-27.160524,151.346343,794165
17,-34.995834,138.625137,794169
9,-38.047393,145.119897,794173
18,-25.551924,152.667008,794174
2,-27.180243,152.993082,794192
8,-27.169677,151.479543,794195
17,-35.018055,138.636469,794199
9,-38.046377,145.129837,794203
18,-25.557804,152.673889,794204
2,-27.202797,153.036077,794222
8,-27.303740,151.493633,794225
17,-35.019869,138.635224,794229
18,-25.591899,152.692177,794234
2,-27.220132,153.042417,794252
15,-27.681861,27.241282,794257
17,-35.026989,138.626122,794260
2,-27.232128,153.031721,794282
15,-27.854648,27.415249,794287
14,-28.228214,28.323986,794289
17,-35.020013,138.635799,794290
2,-27.216507,153.046429,794313
15,-27.950726,27.566199,794318
14,-28.293586,28.520700,794319
17,-35.019398,138.623289,794320
2,-27.216068,153.046822,794343
15,-27.934923,27.578654,794348
14,-28.480739,28.819426,794349
15,-27.947944,27.554329,794378
14,-28.530117,28.790855,794379
15,-27.952558,27.557386,794408
14,-28.582099,28.699088,794409
15,-27.953773,27.562196,794438
14,-28.560321,28.716675,794439
15,-27.950675,27.565876,794468
14,-28.541573,28.826313,794469
15,-27.944350,27.676447,794498
14,-28.543558,28.854884,794499
15,-28.022882,27.848364,794528
14,-28.536961,28.807564,794529
15,-28.026209,27.847815,794558
14,-28.535116,28.800836,794585
15,-27.919723,27.900874,794588
14,-28.543684,28.850132,794615
15,-27.947710,27.551579,794618
14,-28.572507,28.835062,794645
14,-28.555039,28.832932,794675
14,-28.540305,28.864072,794705
14,-28.475343,28.819139,794735
14,-28.350994,28.716928,794765
18,-25.532908,152.703628,795188
8,-27.179508,151.261586,795205
18,-25.537066,152.696433,795218
8,-27.209694,151.296599,795235
18,-25.510102,152.646866,795248
8,-27.257267,151.507140,795265
18,-25.552915,152.618958,795278
8,-27.307868,151.492321,795295
18,-25.546720,152.608185,795308
8,-27.216169,151.625793,795325
18,-25.527473,152.621823,795338
2,-28.256979,153.526681,795339
8,-27.273729,151.685003,795355
18,-25.536299,152.694244,795369
2,-28.256973,153.526682,795370
8,-27.159190,151.724439,795386
18,-25.522522,152.625936,795399
2,-28.256975,153.526677,795400
8,-27.106088,151.620688,795416
10,-37.858307,145.183723,795422
18,-25.602175,152.604673,795429
2,-28.233892,153.561572,795430
8,-27.370100,151.595920,795446
10,-37.858323,145.183728,795454
18,-25.628285,152.586583,795459
2,-28.116336,153.418043,795460
8,-27.533567,151.522590,795476
18,-25.634510,152.595816,795489
2,-28.045372,153.354057,795490
8,-27.394162,151.416512,795506
18,-25.734791,152.583180,795519
2,-27.723594,153.207326,795520
8,-27.531592,151.186467,795536
18,-25.784125,152.546668,795549
2,-27.955057,153.070895,795550
8,-27.650041,150.841643,795566
18,-25.858205,152.539988,795579
2,-27.991573,153.002105,795580
10,-37.858238,145.183713,795588
8,-27.581961,151.012500,795597
18,-25.814618,152.619522,795609
2,-27.990956,152.999777,795610
16,-37.858152,145.183878,795616
8,-27.767849,151.240461,795627
18,-25.857123,152.645129,795639
16,-37.856775,145.183760,795646
8,-27.907144,151.303701,795657
10,-37.858270,145.183738,795662
18,-25.815672,152.615955,795669
10,-37.858263,145.183718,795693
18,-25.810795,152.649371,795699
14,-28.228115,28.324875,795719
10,-37.858293,145.183670,795724
15,-27.681905,27.241278,795724
10,-37.858272,145.183683,795754
15,-27.446185,27.360557,795754
10,-37.858245,145.183695,795784
14,-27.788435,28.449903,795784
15,-27.241348,27.549274,795784
11,-29.572459,31.118469,795801
14,-27.711085,28.655081,795814
15,-27.248709,27.557652,795814
10,-37.858245,145.183697,795815
11,-29.437431,31.043500,795831
14,-27.803366,28.467627,795844
15,-27.257980,27.561774,795845
11,-29.382495,30.950918,795861
14,-27.774841,28.442012,795874
15,-27.192417,27.510275,795875
14,-27.800556,28.438597,795904
15,-27.240946,27.556655,795905
14,-27.808878,28.425943,795934
15,-27.242553,27.546364,795935
14,-27.796497,28.428799,795964
15,-27.233393,27.574998,795997
15,-27.239699,27.577640,796027
15,-27.248303,27.558963,796057
14,-28.304508,28.707925,796075
14,-28.210789,28.692703,796106
5,40.070731,-75.682603,796432
2,-27.981827,152.994997,796627
18,-25.532946,152.703657,796643
8,-27.722389,151.626726,796647
2,-27.981823,152.995004,796657
18,-25.533454,152.689746,796673
8,-27.717115,151.629494,796677
2,-28.244186,152.846047,796687
18,-25.566031,152.662456,796703
8,-27.678047,151.432791,796707
2,-28.336554,152.705670,796717
18,-25.648806,152.627631,796733
8,-27.581146,151.445302,796737
2,-28.439046,152.819161,796747
17,-35.022349,138.608516,796753
18,-25.669480,152.607339,796763
8,-27.711095,151.642076,796767
2,-28.627608,153.002453,796778
17,-35.032965,138.614859,796783
10,-37.858205,145.183947,796786
18,-25.710435,152.591374,796793
8,-27.729521,151.625430,796797
2,-28.606880,152.990891,796808
17,-35.035497,138.610733,796813
10,-37.858217,145.183897,796816
18,-25.821304,152.586361,796823
8,-27.894218,151.795345,796827
2,-28.773444,152.987095,796838
17,-35.037396,138.606743,796843
10,-37.858217,145.184007,796846
18,-25.930589,152.547921,796854
8,-27.932956,151.906960,796857
16,-37.858192,145.183893,796862
2,-28.969555,153.011955,796868
17,-35.018567,138.622156,796873
10,-37.858272,145.184167,796876
18,-25.930623,152.608739,796884
8,-27.848434,151.689615,796888
16,-37.856713,145.183762,796892
2,-29.308511,152.996820,796898
17,-35.021006,138.627648,796903
18,-25.929459,152.628067,796914
8,-27.728366,151.911918,796918
16,-37.937080,145.389285,796922
2,-29.610950,152.935125,796928
18,-25.932834,152.610649,796944
8,-27.786700,151.903234,796948
16,-37.937443,145.390462,796952
18,-25.954860,152.601173,796974
8,-27.704703,151.862895,796978
16,-37.960532,145.358587,796982
18,-25.958278,152.639054,797004
8,-27.654992,151.809424,797008
2,-29.706347,152.942739,797021
18,-25.816752,152.594565,797034
8,-27.635057,151.937878,797038
2,-29.649510,152.798616,797051
16,-37.933280,145.440175,797060
8,-27.608527,151.934787,797069
2,-29.577809,152.517645,797081
16,-37.955453,145.349810,797090
8,-27.583422,151.939390,797099
2,-29.452240,152.364863,797111
16,-37.937060,145.388933,797120
8,-27.603516,151.977385,797129
15,-27.682022,27.241271,797141
2,-29.631750,152.107133,797141
10,-37.858470,145.184182,797155
15,-27.566131,27.161087,797171
2,-29.737367,151.754194,797171
10,-37.858078,145.184027,797185
11,-29.818327,30.830575,797191
15,-27.202273,26.910457,797201
11,-29.835567,30.898425,797221
15,-27.206163,26.916339,797231
14,-27.668226,28.142988,797234
11,-29.588210,31.140664,797252
15,-27.216103,26.938849,797261
14,-27.651348,28.138717,797264
11,-29.531551,31.111068,797282
15,-27.201628,26.954858,797291
14,-27.659720,28.167897,797294
11,-29.381852,30.959015,797312
15,-27.217011,26.926893,797322
11,-29.393769,30.832091,797342
14,-27.654170,28.139347,797343
15,-27.097684,26.769335,797352
11,-29.387237,30.977247,797372
14,-27.649465,28.137575,797373
15,-27.050716,26.752724,797382
11,-29.539254,31.134667,797402
14,-27.649623,28.135102,797403
15,-27.083758,26.761935,797412
11,-29.581702,31.128888,797432
14,-27.873559,27.926196,797433
15,-26.982395,26.660176,797442
11,-29.575188,31.122226,797462
14,-27.876200,27.918074,797463
15,-26.980338,26.667901,797472
11,-29.598902,31.166078,797493
14,-27.911450,27.926196,797494
15,-26.989460,26.675059,797502
11,-29.581669,31.128912,797523
15,-27.014021,26.705597,797532
11,-29.659648,31.050060,797553
2,-29.737291,151.736896,798054
8,-27.542209,151.924796,798084
2,-29.727274,151.741113,798084
8,-27.543005,151.924034,798114
2,-29.733815,151.725205,798114
8,-27.607948,151.989248,798144
2,-29.779001,151.404541,798144
8,-27.592928,151.945656,798174
2,-29.767581,151.220248,798174
8,-27.569656,151.959459,798204
2,-29.711920,150.898334,798204
8,-27.569843,151.975332,798234
2,-29.543175,150.566744,798234
9,-37.858153,145.183872,798242
8,-27.564655,151.950652,798264
2,-29.535719,150.220182,798264
9,-38.013085,145.161221,798272
8,-27.565064,151.946628,798294
2,-29.471292,149.848350,798294
9,-38.048829,145.114771,798302
2,-29.419938,149.842046,798324
9,-38.044888,145.118296,798332
2,-29.137250,149.680969,798355
9,-38.060055,145.119459,798362
2,-29.053352,149.350930,798385
9,-38.028643,145.130913,798402
2,-28.977489,148.995300,798415
9,-38.027598,145.106539,798432
2,-29.037788,149.258357,798445
9,-38.024341,145.103444,798462
2,-29.123659,149.674141,798475
9,-38.023406,145.110604,798492
2,-29.452118,149.852856,798505
9,-38.015957,145.102264,798523
2,-29.460526,149.839218,798535
9,-38.007157,145.086833,798553
2,-29.557575,149.522005,798565
2,-29.458632,149.143691,798595
2,-29.489352,148.740890,798625
14,-28.320820,27.620830,798655
2,-29.633715,148.427364,798655
15,-27.306062,27.949842,798667
14,-28.259007,27.570752,798685
2,-29.905546,148.179112,798685
15,-27.305998,28.144679,798697
2,-30.018924,148.117014,798715
11,-29.818102,30.831105,798717
15,-27.291204,28.484426,798727
14,-28.322999,27.610905,798738
11,-29.818178,30.830811,798747
15,-27.318387,28.314169,798757
14,-28.342646,27.632953,798768
11,-29.818115,30.830961,798777
15,-27.299619,27.977902,798788
14,-28.298639,27.578935,798798
11,-29.828537,30.832586,798807
15,-27.278473,27.967252,798818
14,-28.239766,27.456618,798828
11,-29.824113,30.811538,798837
15,-27.288133,27.959249,798848
15,-27.279859,27.969444,798904
15,-27.279945,27.969143,798934
14,-28.313067,27.642902,798944
15,-27.369856,27.882992,798964
14,-28.313804,27.630400,798974
14,-28.302512,27.953973,799004
2,-30.011387,148.125526,799494
2,-29.744732,148.115192,799524
2,-29.390820,147.865738,799554
2,-28.996277,147.823529,799584
17,-34.992892,138.574945,799610
2,-29.210509,147.875024,799614
17,-35.015874,138.621136,799640
2,-29.516315,147.996705,799644
17,-35.010438,138.632308,799670
2,-29.849991,148.139308,799674
17,-35.015271,138.643267,799700
2,-30.023959,148.116173,799704
17,-35.018387,138.628168,799730
2,-30.246595,148.096011,799734
17,-35.003905,138.625057,799760
2,-30.547060,148.226081,799764
17,-35.004942,138.613365,799791
2,-30.872047,148.330815,799795
17,-34.996410,138.627952,799821
2,-31.168230,148.405013,799825
17,-34.996671,138.641744,799851
2,-31.477903,148.519337,799855
17,-35.001409,138.657436,799881
2,-31.711919,148.664500,799885
17,-34.997860,138.624174,799911
2,-31.757422,148.754980,799915
17,-35.001720,138.662219,799941
2,-31.776116,148.763548,799945
2,-31.823192,149.122894,799975
17,-34.998637,138.622292,799975
17,-35.022419,138.608467,800005
2,-32.017388,149.388312,800006
17,-34.976328,138.520504,800036
15,-27.647333,27.234875,800056
15,-27.535018,27.354657,800086
14,-28.231359,28.316993,800100
15,-27.295488,27.525082,800116
14,-28.210460,28.294458,800131
15,-27.412943,27.450312,800146
14,-28.195365,28.190387,800161
15,-27.624431,27.266207,800177
14,-28.149618,28.013204,800191
15,-27.693693,27.368420,800207
14,-28.221053,27.962676,800221
15,-27.656097,27.252407,800237
14,-28.171815,28.150640,800251
15,-27.695288,27.227118,800267
14,-28.210939,28.294961,800281
14,-28.101442,28.351255,800311
14,-28.070478,28.360361,800341
14,-28.239586,28.321644,800371
2,-32.253372,148.601459,802368
2,-32.193972,148.783586,802398
2,-32.114503,149.110941,802428
2,-32.016061,149.396925,802458
9,-37.858426,145.184398,802478
17,-34.926430,138.518107,802480
2,-32.016059,149.396926,802488
9,-38.017103,145.139692,802508
17,-34.918632,138.493332,802510
2,-32.087933,149.485343,802518
9,-38.013964,145.093475,802538
17,-34.969293,138.546500,802541
2,-32.382509,149.530395,802548
9,-38.009823,145.088273,802568
17,-34.998001,138.623346,802571
2,-32.597581,149.582332,802578
9,-38.020767,145.097580,802599
2,-32.597297,149.582390,802608
9,-38.029161,145.101352,802629
2,-32.757661,149.769580,802638
10,-37.858460,145.183955,802650
9,-38.039796,145.109723,802659
2,-32.934878,149.899400,802668
9,-38.003594,145.082079,802689
2,-32.858745,149.971403,802699
9,-38.007377,145.085745,802747
9,-37.992690,145.075376,802777
10,-37.858398,145.183977,802787
9,-37.994240,145.071125,802807
2,-32.858752,149.971396,802816
9,-37.992231,145.079005,802837
9,-37.989020,145.080190,802867
15,-27.647245,27.234913,802912
14,-28.228101,28.324995,802925
15,-27.532363,27.149724,802942
11,-29.820433,30.830481,802946
14,-28.148931,28.235587,802955
15,-27.200367,26.909527,802972
11,-29.727481,31.057027,802976
14,-28.089762,28.220836,802985
15,-27.122349,26.777288,803002
11,-29.636912,31.047931,803007
14,-28.052112,28.213766,803016
15,-27.224994,26.940819,803032
11,-29.520607,30.990880,803037
